FID,row_number,idserv,clave,cueanexo,nombre,id_modalidad,modalidad,id_nivel,nivel,id_periodo,periodo,calle,nro,calle_lateral_derecha,calle_lateral_izquierda,id_localidad,localidad,codigo_postal,id_distrito,distrito,region,region_educativa,categoria,depend_func,caracteristica_telefonica,nro_telefono,rpv,email,desfavorabilidad,subvencion,id_ubicacion,ubicacion,id_sector,sector,id_dependencia,dependencia,id_tipo_organizacion,tipo_organizacion,matricula,varones,mujeres,secciones,turnos,capa,area,seccion_electoral,sede_axo_ext,esc_sede,cue,anexo,nro_escuela,latitud,longitud,cui,the_geom
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60ba,283,245,0001PP0038,060298200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº38 ""JOAQUIN V. GONZALEZ""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,18 E/ 487 Y 488,S/N,488,487,1699,GONNET,1897,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,484-1193,21283,sanron_62@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,551,296,255,22,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,602982,0,0038,-34.88123709,-58.03356159,600101386,POINT (-58.03356159329781 -34.881237087933805)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60b9,284,246,0001PP0039,060288100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº39 ""JUSTO JOSÉ DE URQUIZA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,173 Y 517,S/N,,,490,ABASTO,1903,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,478-0015,21376,ro-garavaglia@hotmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,810,405,405,24,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,602881,0,0039,-34.95050648,-58.05424212,600100318,POINT (-58.054242118174244 -34.95050648128627)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60b8,285,247,0001PP0040,060922900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº40 ""MARTINIANO LEGUIZAMON""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,20 Y 83 BIS,S/N,83BIS,84,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,451-3796,21410,marialaurach@hotmail.es,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,532,272,260,18,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,609229,0,0040,-34.9521753,-57.92885568,600102748,POINT (-57.92885567798847 -34.95217530320824)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60b7,286,248,0001PP0041,060304400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº41 ""PROFESOR FRANCISCO GUERRINI""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,520 E/ 138 Y 139,S/N,139,138,504,LA PLATA,1901,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,470-6910,21206,nayaam@yahoo.com.ar,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,1301,689,612,37,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,603044,0,0041,-34.92029957,-58.01595896,600100341,POINT (-58.01595896129117 -34.920299571051125)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60b6,287,249,0001PP0042,060900500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº42 ""LEOPOLDO HERRERA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,22,1338,21,22,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,451-0607,21022,ep42lp@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,699,372,327,24,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,609005,0,0042,-34.93745028,-57.95331352,600100244,POINT (-57.95331351997581 -34.937450283839866)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60b5,288,250,0001PP0043,060072500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº43 ""JUAN JOSÉ ATENCIO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,DIAG 79 ESQ. 115,485,,,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,483-1348,21255,escuelap43@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,406,189,217,16,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,600725,0,0043,-34.91492033,-57.93231029,600100237,POINT (-57.9323102949773 -34.914920325009)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60b4,289,251,0001PP0044,060306700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº44 ""ELVIRA GONZALEZ GOIZUETA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,471 E/ 19 Y 20,S/N,19,20,1696,CITY BELL,1896,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,472-4184,21425,analiacds@yahoo.com.ar,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,299,146,153,12,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,603067,0,0044,-34.8774967,-58.05326858,600102753,POINT (-58.05326858407291 -34.87749670360718)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60b3,290,252,0001PP0045,060284000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº45 ""MANUEL ROCHA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,68 E/ 115 Y 116,200,116,115,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,489-5473,21401,gervino_bernarda@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,577,327,250,24,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,602840,0,0045,-34.920671,-57.92433522,600102402,POINT (-57.924335220387164 -34.920670997564415)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60b2,291,253,0001PP0046,060923400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº46 ""VALENTIN VERGARA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,131 Y 642,S/N,,,504,LA PLATA,1909,001,La Plata,01,Región I,Segunda,Dirección Provincial de Educación Primaria,0221,491-0339,,primaria46lp@gmail.com,1,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,325,180,145,12,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,609234,0,0046,-34.99814153,-57.89028489,600101956,POINT (-57.89028489032783 -34.99814153220148)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60b1,292,254,0001PP0048,061336200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº48 ""MARIQUITA SANCHEZ DE THOMPSON""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,43,S/N,171,170,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,470-7771,,liliechague@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,662,348,314,18,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,613362,0,0048,-34.96968644,-58.02160452,600102626,POINT (-58.02160452322474 -34.969686440373835)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60b0,293,255,0001PP0049,060289300,"ESCUELA DE EDUCACIÓN PRIMARIA Nº49 ""JOSÉ HERNANDEZ""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,"RUTA 36 KM 45,500",S/N,,,504,LA PLATA,1893,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,02229,49-2883,,secretariaep49@gmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,325,161,164,12,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,602893,0,0049,-34.92135181,-58.14330686,600101703,POINT (-58.143306858100345 -34.92135181074061)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60af,294,256,0001PP0050,060886900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº50 ""GABRIELA MISTRAL""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,142 E/ 70 Y 71,S/N,,,506,LOS HORNOS,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,450-9330,,magali88gomez@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,640,343,297,22,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,608869,0,0050,-34.96288642,-57.96636738,600100292,POINT (-57.966367377146454 -34.96288641817005)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60ae,295,257,0001PP0052,060926300,"ESCUELA DE EDUCACIÓN PRIMARIA Nº52 ""ISLAS MALVINAS""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,139 E/ 33 Y 34,S/N,33,34,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,470-8221,21404,veronicatrofe@hotmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,641,316,325,20,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,609263,0,0052,-34.93217548,-58.00040136,600100497,POINT (-58.00040136131499 -34.93217548257638)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60ad,296,258,0001PP0055,060911300,"ESCUELA DE EDUCACIÓN PRIMARIA Nº55 ""JUAN VUCETICH""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,62 E/ 27 Y 28,S/N,,,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,457-0975,21333,ep55juanvucetich@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,454,244,210,16,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,609113,0,0055,-34.94230495,-57.96041238,600101630,POINT (-57.960412383118644 -34.94230495200827)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60ac,297,259,0001PP0056,060888700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº56 ""ALMAFUERTE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,DIAG 73 E/ 36 Y 28,2308,27,36,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,479-5661,21210,epalmafuerte56@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,680,351,329,24,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,608887,0,0056,-34.92295642,-57.98588301,600101364,POINT (-57.9858830144836 -34.922956422197686)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60ab,298,260,0001PP0057,060288500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº57 ""JUAN BAUTISTA AMBROSETTI""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,186,3971,492,,490,ABASTO,1903,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,491-4608,,vivalver@yahoo.com.ar,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,626,351,275,22,"""DOBLE ESCOLARIDAD""",2,INTERIOR,8,SEDE,,602885,0,0057,-34.94413671,-58.08983471,600105348,POINT (-58.089834713200474 -34.94413670717487)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60aa,299,261,0001PP0058,060901200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº58 ""VICE-ALMIRANTE VICENTE ESTANISLAO MON",1,Educación Común,2,Nivel Primario,103,Inicial 2023,71 Y 18,S/N,,,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,451-0388,21020,escuelaprimaria58lp@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,660,356,304,24,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,609012,0,0058,-34.94047021,-57.94058804,600102313,POINT (-57.94058803562546 -34.94047020872464)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60a9,300,262,0001PP0059,060641600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº59 ""PROF. VICTOR MERCANTE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,122 E/ 603 Y 604,59,122,604,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,486-0844,21296,elizabethvd@hotmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,465,249,216,16,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,606416,0,0059,-34.93980356,-57.88349333,600100432,POINT (-57.88349332534899 -34.93980356237994)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60a8,301,263,0001PP0060,060879800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº60 ""HUGO STUNZ""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,2 BIS Y 515,S/N,,,509,RINGUELET,1901,001,La Plata,01,Región I,Segunda,Dirección Provincial de Educación Primaria,0221,471-4086,21363,escuelaprimaria60@hotmail.com,2,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,174,91,83,7,"""DOBLE ESCOLARIDAD""",2,INTERIOR,8,SEDE,,608798,0,0060,-34.8824084,-57.98302811,600102494,POINT (-57.98302810569071 -34.88240840026033)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60a7,302,264,0001PP0061,060886300,"ESCUELA DE EDUCACIÓN PRIMARIA Nº61 ""BERNARDINO RIVADAVIA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,52 Y 235,S/N,,,491,ANGEL ETCHEVERRY,1901,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,496-4503,68866,marianacalantoni@hotmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,942,489,453,26,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,608863,0,0061,-35.03307557,-58.07652714,600101742,POINT (-58.07652713771253 -35.03307557297666)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60a6,303,265,0001PP0062,060898700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº62 ""REPUBLICA DE CHILE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,131 E/ 77 Y 78,2225,,,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,451-6752,,escuela62lp@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,723,366,357,24,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,608987,0,0062,-34.95776168,-57.94725656,600105158,POINT (-57.94725656243384 -34.957761684550256)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60a5,304,266,0001PP0063,060317600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº63 ""REPUBLICA DE COLOMBIA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,44 Y 155,S/N,,,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,479-9771,21409,ep63lp@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,710,404,306,24,"""DOBLE ESCOLARIDAD"",MAÑANA,TARDE",2,INTERIOR,8,SEDE,,603176,0,0063,-34.95662773,-58.00499564,600101837,POINT (-58.0049956431288 -34.95662773028229)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60a4,305,267,0001PP0064,060890400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº64 ""GENERAL MANUEL BELGRANO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,54 E/ 19 Y 20,1248,,,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,451-7357,21189,ep64manuelbelgrano@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,360,183,177,14,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,608904,0,0064,-34.92902403,-57.96011865,600101790,POINT (-57.96011865284721 -34.92902402843248)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60a3,306,268,0001PP0065,060296200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº65 ""BARTOLOME MITRE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,67 Y 8,635,,,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,421-5676,21068,bartolomemitre@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,388,192,196,14,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,602962,0,0065,-34.92743626,-57.93447097,600102559,POINT (-57.93447096925305 -34.92743625917206)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60a2,307,269,0001PP0066,060643200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº66 ""ALMIRANTE GUILLERMO BROWN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,117 E/ 40 Y 41,429,40,41,504,LA PLATA,1900,001,La Plata,01,Región I,Segunda,Dirección Provincial de Educación Primaria,0221,483-1217,21254,escuelaprimaria66laplata@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,138,73,65,6,"""DOBLE ESCOLARIDAD""",2,INTERIOR,8,SEDE,,606432,0,0066,-34.89953298,-57.95013815,600102619,POINT (-57.95013814832033 -34.89953297935333)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60a1,308,270,0001PP0067,060416500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº67 ""DR. ENRIGUE V. GALLI""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,144 E/ 467 Y 454,S/N,,,490,ABASTO,1896,001,La Plata,01,Región I,Segunda,Dirección Provincial de Educación Primaria,0221,475-0679,21372,tinllanos78@gmail.com,2,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,171,80,91,6,"""DOBLE ESCOLARIDAD""",2,INTERIOR,8,SEDE,,604165,0,0067,-34.90228263,-58.07637377,600102378,POINT (-58.07637376912944 -34.90228263253484)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-60a0,309,271,0001PP0068,060416400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº68 ""JUAN HIPOLITO VIEYTES""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,443 E/CAMINO GENERAL BELGRANO Y 24,S/N,24,CAMINO BELGRANO,490,ABASTO,1896,001,La Plata,01,Región I,Segunda,Dirección Provincial de Educación Primaria,0221,473-2898,68756,silvianunes@yahoocomar,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,441,238,203,18,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,604164,0,0068,-34.87515816,-58.08644198,600102769,POINT (-58.08644198407687 -34.875158155846194)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-609f,310,272,0001PP0069,060305800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº69 ""HUMBERTO D'AMELIO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,452 Y 25,S/N,,,1696,CITY BELL,1896,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,472-4260,21356,epn69laplata@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,153,90,63,6,TARDE,2,INTERIOR,8,SEDE,,603058,0,0069,-34.87950469,-58.07626524,600105278,POINT (-58.07626524305425 -34.87950468604783)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-609e,311,273,0001PP0070,060315200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº70 ""19 DE NOVIEMBRE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RUTA 36 Y 529,S/N,529,528,490,ABASTO,1903,001,La Plata,01,Región I,Segunda,Dirección Provincial de Educación Primaria,0221,491-6025,,pp001070@abc.gov.ar,2,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,274,136,138,12,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,603152,0,0070,-34.97705791,-58.06003018,600102456,POINT (-58.06003018004388 -34.97705791428852)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-609d,312,274,0001PP0071,060304600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº71 ""13 DE DICIEMBRE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,140 E/ 49 Y 50,S/N,,,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,479-0682,21327,ep7113dediciembre@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,498,264,234,18,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,603046,0,0071,-34.94565661,-57.98440454,600100263,POINT (-57.98440453803304 -34.94565660746298)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-609c,313,275,0001PP0072,060923100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº72 ""HIPOLITO BOUCHARD""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,137 Y 86,S/N,86,85,504,LA PLATA,1900,001,La Plata,01,Región I,Segunda,Dirección Provincial de Educación Primaria,221221,456-2849,,eva.rapetti@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,339,189,150,12,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,609231,0,0072,-34.96946299,-57.94519741,600101939,POINT (-57.9451974090266 -34.96946298672361)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-609b,314,276,0001PP0073,060322200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº73 ""CONGRESO DE TUCUMAN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,140 E/ 43 Y 44,S/N,,,504,LA PLATA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,470-7918,,prestes@live.com.ar,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,178,91,87,6,"""DOBLE ESCOLARIDAD""",2,INTERIOR,8,SEDE,,603222,0,0073,-34.94189034,-57.99040675,600102516,POINT (-57.99040674556901 -34.941890335766985)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-609a,315,277,0001PP0075,060622100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº75 ""DR. ANTONIO P. QUIJANO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,508 E/157 Y 158,S/N,157,158,501,JOAQUIN GORINA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,478-2078,21377,pp001075@abc.gov.ar,3,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,454,227,227,13,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,606221,0,0075,-34.9288024,-58.04800348,600102487,POINT (-58.04800347977176 -34.92880239591098)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-6099,316,278,0001PP0076,060285400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº76 ""ING. PEDRO BENOIT""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,527 Y 16,S/N,16,17,504,LA PLATA,1900,001,La Plata,01,Región I,Segunda,Dirección Provincial de Educación Primaria,0221,423-3463,21390,martinezmarialaura2010@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,324,157,167,12,"MAÑANA,TARDE",2,INTERIOR,8,SEDE,,602854,0,0076,-34.90447683,-57.98384176,600100421,POINT (-57.98384175668574 -34.904476829938304)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-6098,317,279,0001PP0077,060489800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº77 ""CESAR A. BUSTOS""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RUTA NAC.6 Y RUTA 53,S/N,RUTA 53,RUTA 6,504,LA PLATA,1900,001,La Plata,01,Región I,Tercera,Dirección Provincial de Educación Primaria,0221,15-524-1492,,flacovillanueva@yahoo.com.ar,3,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,125,64,61,6,MAÑANA,2,INTERIOR,8,SEDE,,604898,0,0077,-35.02302518,-58.23048992,600102140,POINT (-58.23048991817211 -35.02302518146526)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-6097,318,280,0001PP0078,060884200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº78 ""FRANCISCO LEGARRA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,42 E/ 12 Y 13,504,12,13,504,LA PLATA,1900,001,La Plata,01,Región I,Segunda,Dirección Provincial de Educación Primaria,0221,483-4879,21261,nvsalgado@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,186,101,85,7,MAÑANA,2,INTERIOR,8,SEDE,,608842,0,0078,-34.91454993,-57.96334663,600102164,POINT (-57.96334662903742 -34.914549928432834)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-6096,319,281,0001PP0079,060885500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº79 ""JOSÉ MARIA BUSTILLO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,115 BIS 530 Y 531,S/N,531,530,512,TOLOSA,1900,001,La Plata,01,Región I,Primera,Dirección Provincial de Educación Primaria,0221,421-9782,21286,mlauramuzzio@yahoo.com.ar,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,300,161,139,14,"""DOBLE ESCOLARIDAD""",2,INTERIOR,8,SEDE,,608855,0,0079,-34.89246378,-57.96301081,600102776,POINT (-57.963010812452836 -34.892463782163915)
